Id,Label,Type,Latitude_deg,Longitude_deg
FIN,Finschhafen Airport,small_airport,-6.621750109,147.85405
NKW,Diego Garcia Naval Support Facility,medium_airport,-7.31327,72.411102
NKS,Nkongsamba Airport,small_airport,4.949999809,9.932999611
KBI,Kribi Airport,small_airport,2.873889923,9.977780342
TKC,Tiko Airport,medium_airport,4.089190006,9.3605299
DLA,Douala International Airport,medium_airport,4.006080151,9.719479561
MMF,Mamfe Airport,small_airport,5.704170227,9.306389809
BLC,Bali Airport,small_airport,5.895277778,10.03388889
KLE,KaÃ©lÃ© Airport,small_airport,10.09249973,14.44559956
OUR,Batouri Airport,small_airport,4.474999905,14.36250019
GXX,Yagoua Airport,small_airport,10.35610008,15.23719978
MVR,Salak Airport,medium_airport,10.4513998,14.25739956
FOM,Foumban Nkounja Airport,medium_airport,5.636919975,10.75080013
NGE,N'GaoundÃ©rÃ© Airport,medium_airport,7.357009888,13.55920029
BTA,Bertoua Airport,small_airport,4.54861021,13.72609997
GOU,Garoua International Airport,medium_airport,9.335889816,13.37010002
DSC,Dschang Airport,small_airport,5.449999809,10.06700039
BFX,Bafoussam Airport,medium_airport,5.536920071,10.35459995
BPC,Bamenda Airport,medium_airport,6.039239883,10.1225996
EBW,Ebolowa Airport,small_airport,2.875999928,11.18500042
YAO,YaoundÃ© Airport,medium_airport,3.83604002,11.52350044
NSI,YaoundÃ© Nsimalen International Airport,medium_airport,3.722559929,11.5532999
MMQ,Mbala Airport,small_airport,-8.85916996,31.33639908
CIP,Chipata Airport,small_airport,-13.55830002,32.58720016
FLE,Fort Lee Army Airfield,closed,37.284,-77.3448
JEK,Jeki Airport,small_airport,-15.6334,29.6036
CGJ,Kasompe Airport,medium_airport,-12.57279968,27.89389992
KLB,Kalabo Airport,small_airport,-14.9982996,22.64539909
KMZ,Kaoma Airport,small_airport,-14.80000019,24.78300095
KAA,Kasama Airport,small_airport,-10.2166996,31.13330078
ZKB,Kasaba Bay Airport,small_airport,-8.524999619,30.66300011
LVI,Livingstone Airport,medium_airport,-17.82180023,25.8227005
LXU,Lukulu Airport,small_airport,-14.37479973,23.24950027
LUN,Kenneth Kaunda International Airport Lusaka,large_airport,-15.33080006,28.45260048
MNS,Mansa Airport,small_airport,-11.13700008,28.87260056
MFU,Mfuwe Airport,medium_airport,-13.25889969,31.93659973
MNR,Mongu Airport,medium_airport,-15.25450039,23.16230011
ZGM,Ngoma Airport,small_airport,-15.96580029,25.93330002
NLA,Simon Mwansa Kapwepwe International Airport,medium_airport,-12.99810028,28.66489983
SXG,Senanga Airport,small_airport,-16.113,23.2982
KIW,Southdowns Airport,medium_airport,-12.9005003,28.14990044
SJQ,Sesheke Airport,small_airport,-17.47629929,24.30470085
SLI,Solwesi Airport,small_airport,-12.17370033,26.36510086
FLT,Flat Airport,small_airport,62.45259857,-157.9889984
BBZ,Zambezi Airport,small_airport,-13.537018,23.108092
ULI,Ulithi Airport,small_airport,10.0198,139.789993
HAH,Prince Said Ibrahim International Airport,medium_airport,-11.5337,43.2719
NWA,MohÃ©li Bandar Es Eslam Airport,medium_airport,-12.29810047,43.76639938
YVA,Iconi Airport,small_airport,-11.71080017,43.2439003
AJN,Ouani Airport,medium_airport,-12.13169956,44.43030167
DZA,Dzaoudzi Pamandzi International Airport,medium_airport,-12.8046999,45.28110123
RUN,Roland Garros Airport,medium_airport,-20.88710022,55.51029968
ZSE,Pierrefonds Airport,medium_airport,-21.32089996,55.42499924
WML,Malaimbandy Airport,small_airport,-20.35539029,45.54337263
ATJ,Antsirabe Airport,small_airport,-19.83922148,47.06371307
WAQ,Antsalova Airport,small_airport,-18.701273,44.614921
VVB,Mahanoro Airport,small_airport,-19.83300018,48.79999924
TNR,Ivato Airport,medium_airport,-18.7968998,47.47880173
JVA,Ankavandra Airport,small_airport,-18.80501,45.273467
BMD,Belo sur Tsiribihina Airport,small_airport,-19.68670082,44.54190063
ZVA,Miandrivazo Airport,medium_airport,-19.56279945,45.45080185
MXT,Maintirano Airport,small_airport,-18.049999,44.033001
ILK,Atsinanana Airport,small_airport,-19.58300018,48.8030014
TVA,Morafenobe Airport,small_airport,-17.850083,44.920467
SMS,Sainte Marie Airport,medium_airport,-17.09390068,49.81579971
TMM,Toamasina Airport,medium_airport,-18.10950089,49.39250183
WTA,Tambohorano Airport,small_airport,-17.47610092,43.97280121
MOQ,Morondava Airport,medium_airport,-20.28470039,44.31760025
WTS,Tsiroanomandidy Airport,small_airport,-18.759677,46.054065
VAT,Vatomandry Airport,small_airport,-19.383333,48.95
WAM,Ambatondrazaka Airport,small_airport,-17.795378,48.442583
DIE,Arrachart Airport,medium_airport,-12.34939957,49.29169846
WMR,Mananara Nord Airport,medium_airport,-16.16390038,49.7737999
ZWA,Andapa Airport,medium_airport,-14.65170002,49.62060165
AMB,Ambilobe Airport,small_airport,-13.18840027,48.98799896
WBD,Avaratra Airport,small_airport,-15.19999981,48.48300171
WPB,Port BergÃ© Airport,small_airport,-15.584286,47.623587
ANM,Antsirabato Airport,medium_airport,-14.99940014,50.32020187
HVA,Analalava Airport,medium_airport,-14.62969971,47.76380157
MJN,Amborovy Airport,medium_airport,-15.66684174,46.35123253
NOS,Fascene Airport,medium_airport,-13.31210041,48.31480026
DWB,Soalala Airport,small_airport,-16.10169,45.358837
WMP,Mampikony Airport,small_airport,-16.07226934,47.64416456
BPY,Besalampy Airport,medium_airport,-16.7445303,44.48248386
WMN,Maroantsetra Airport,medium_airport,-15.43669987,49.68830109
SVB,Sambava Airport,medium_airport,-14.27859974,50.17470169
TTS,Tsaratanana Airport,small_airport,-16.751064,47.619016
VOH,Vohimarina Airport,medium_airport,-13.37580013,50.00279999
WAI,Ambalabe Airport,medium_airport,-14.8987999,47.9939003
WMA,Mandritsara Airport,small_airport,-15.833049,48.833284
IVA,Ampampamena Airport,small_airport,-13.484816,48.632702
WBO,Antsoa Airport,small_airport,-21.60698376,45.13602018
WMD,Mandabe Airport,small_airport,-21.04630493,44.94041204
FTU,TÃ´lanaro Airport,medium_airport,-25.03809929,46.95610046
WFI,Fianarantsoa Airport,medium_airport,-21.4416008,47.11169815
RVA,Farafangana Airport,small_airport,-22.80529976,47.8205986
IHO,Ihosy Airport,small_airport,-22.4047202,46.16493702
MJA,Manja Airport,small_airport,-21.426105,44.316509
WVK,Manakara Airport,medium_airport,-22.11969948,48.02170181
OVA,Bekily Airport,small_airport,-24.23569475,45.30452728
MNJ,Mananjary Airport,medium_airport,-21.20179939,48.35829926
TDV,Samangoky Airport,small_airport,-21.70000076,43.73300171
MXM,Morombe Airport,medium_airport,-21.75390053,43.37549973
TLE,Toliara Airport,medium_airport,-23.38339996,43.72850037
VND,Vangaindrano Airport,small_airport,-23.35076659,47.58170128
BKU,Betioky Airport,small_airport,-23.7329998,44.38899994
AMP,Ampanihy Airport,small_airport,-24.6996994,44.73419952
WAK,Ankazoabo Airport,small_airport,-22.29644235,44.5315361
AZZ,Ambriz Airport,small_airport,-7.86221981,13.11610031
SSY,Mbanza Congo Airport,medium_airport,-6.269899845,14.24699974
BUG,Benguela Airport,medium_airport,-12.60900021,13.40369987
CAB,Cabinda Airport,medium_airport,-5.596990108,12.18840027
CFF,Cafunfo Airport,small_airport,-8.783610344,17.98970032
PGI,Chitato Airport,small_airport,-7.358890057,20.80470085
CBT,Catumbela Airport,medium_airport,-12.4792,13.4869
CTI,Cuito Cuanavale Airport,small_airport,-15.16030025,19.15609932
CXM,Camaxilo Airport,small_airport,-8.373609543,18.92359924
CAV,Cazombo Airport,small_airport,-11.89309978,22.91640091
DUE,Dundo Airport,medium_airport,-7.400889874,20.81850052
FNE,Fane Airport,small_airport,-8.549277778,147.0858333
VPE,Ngjiva Pereira Airport,medium_airport,-17.0435009,15.68379974
NOV,Nova Lisboa Airport,medium_airport,-12.80889988,15.76049995
SVP,Kuito Airport,medium_airport,-12.40460014,16.94739914
LBZ,Lucapa Airport,small_airport,-8.445727348,20.73208618
LAD,Quatro de Fevereiro Airport,medium_airport,-8.858369827,13.23120022
LZM,Luzamba Airport,small_airport,-9.115960121,18.04929924
MEG,Malanje Airport,medium_airport,-9.525090218,16.31240082
SPP,Menongue Airport,medium_airport,-14.6576004,17.71980095
MSZ,Namibe Airport,medium_airport,-15.26119995,12.14680004
GXG,Negage Airport,medium_airport,-7.754509926,15.2876997
PBN,Porto Amboim Airport,medium_airport,-10.72200012,13.76550007
VHC,Saurimo Airport,medium_airport,-9.689069748,20.43190002
SZA,Soyo Airport,medium_airport,-6.141089916,12.37180042
NDD,Sumbe Airport,medium_airport,-11.16790009,13.84749985
UAL,Luau Airport,small_airport,-10.71580029,22.23110008
SDD,Lubango Airport,medium_airport,-14.92469978,13.57499981
LUO,Luena Airport,medium_airport,-11.76809978,19.89769936
UGO,Uige Airport,medium_airport,-7.603069782,15.02779961
CEO,Waco Kungo Airport,small_airport,-11.42640018,15.10140038
XGN,Xangongo Airport,medium_airport,-16.7553997,14.96529961
ARZ,N'zeto Airport,small_airport,-7.259439945,12.86310005
NZA,Nzagi Airport,small_airport,-7.716939926,21.35820007
BGB,Booue Airport,small_airport,-0.1075,11.9438
KDN,Ndende Airport,small_airport,-2.400000095,11.36699963
FOU,Fougamou Airport,small_airport,-1.282999992,10.61699963
MBC,M'Bigou Airport,small_airport,-1.883000016,11.93299961
MGX,Moabi Airport,small_airport,-2.433000088,11
KDJ,Ville Airport,small_airport,-0.182999998,10.75
KOU,Koulamoutou Mabimbi Airport,medium_airport,-1.184610009,12.44130039
MJL,Mouilla Ville Airport,medium_airport,-1.84513998,11.05669975
OYE,Oyem Airport,medium_airport,1.543110013,11.58139992
OKN,Okondja Airport,medium_airport,-0.665214002,13.67310047
LBQ,Lambarene Airport,medium_airport,-0.704388976,10.24569988
MVX,Minvoul Airport,small_airport,2.150000095,12.13300037
BMM,Bitam Airport,medium_airport,2.075639963,11.4932003
MFF,Moanda Airport,small_airport,-1.532999992,13.2670002
MKB,Mekambo Airport,small_airport,1.01699996,13.93299961
POG,Port Gentil Airport,medium_airport,-0.711739004,8.754380226
OMB,Omboue Hopital Airport,medium_airport,-1.574730039,9.26268959
IGE,Tchongorove Airport,small_airport,-1.9223,9.3092
MKU,Makokou Airport,medium_airport,0.579210997,12.89089966
LBV,Libreville Leon M'ba International Airport,medium_airport,0.458600014,9.412280083
MZC,Mitzic Airport,small_airport,0.782999992,11.55000019
MVB,M'Vengue El Hadj Omar Bongo Ondimba International Airport,medium_airport,-1.656159997,13.43799973
LTL,Lastourville Airport,small_airport,-0.826667011,12.74860001
ZKM,Sette Cama Airport,small_airport,-2.532999992,9.767000198
TCH,Tchibanga Airport,small_airport,-2.849999905,11.0170002
MYB,Mayumba Airport,small_airport,-3.4584198,10.67407608
FOY,Foya Airport,small_airport,8.3513,-10.2269
PCP,Principe Airport,medium_airport,1.662940025,7.411739826
TMS,SÃ£o TomÃ© International Airport,medium_airport,0.37817499,6.712150097
ANO,Angoche Airport,small_airport,-16.18186951,39.94521713
BEW,Beira Airport,medium_airport,-19.79640007,34.9076004
FXO,Cuamba Airport,small_airport,-14.815,36.529999
VPY,Chimoio Airport,medium_airport,-19.15130043,33.42900085
IHC,Inhaca Airport,small_airport,-25.9971447,32.92935181
INH,Inhambane Airport,medium_airport,-23.87639999,35.40850067
VXC,Lichinga Airport,medium_airport,-13.274,35.2663
LFB,Lumbo Airport,small_airport,-15.03310013,40.67169952
MPM,Maputo Airport,medium_airport,-25.92079926,32.57260132
MUD,Mueda Airport,medium_airport,-11.6729002,39.56309891
MZB,MocÃ­mboa da Praia Airport,medium_airport,-11.36180019,40.35490036
MNC,Nacala Airport,small_airport,-14.48820019,40.71220016
APL,Nampula Airport,medium_airport,-15.10560036,39.28179932
POL,Pemba Airport,medium_airport,-12.99176216,40.52401352
PDD,Ponta do Ouro Airport,small_airport,-26.82855225,32.83770752
UEL,Quelimane Airport,medium_airport,-17.85549927,36.86909866
TET,Chingozi Airport,medium_airport,-16.10479927,33.64020157
VNX,Vilankulo Airport,medium_airport,-22.01840019,35.31330109
VJB,Xai-Xai Airport,small_airport,-25.03779984,33.62739944
BVE,Brive Souillac Airport,medium_airport,45.039722,1.485556
JCA,Croisette Heliport,heliport,43.5359993,7.037360191
DES,Desroches Airport,small_airport,-5.6967,53.6558
SEZ,Seychelles International Airport,medium_airport,-4.674339771,55.52180099
FSL,Fossil Downs Airport,small_airport,-18.1321,125.7873
FSN,Haley Army Airfield,closed,42.221,-87.817
PRI,Praslin Airport,medium_airport,-4.319290161,55.69139862
BDI,Bird Island Airport,small_airport,-3.72472,55.205299
DEI,Denis Island Airport,small_airport,-3.80222,55.666901
FRK,FrÃ©gate Island Airport,small_airport,-4.583,55.950001
SRH,Sarh Airport,small_airport,9.14444,18.374399
OGR,Bongor Airport,small_airport,10.28810024,15.3810997
AEH,Abeche Airport,medium_airport,13.84700012,20.84429932
MQQ,Moundou Airport,medium_airport,8.624409676,16.07139969
LTC,Lai Airport,small_airport,9.3979,16.3125
ATV,Ati Airport,small_airport,13.23890018,18.31329918
NDJ,N'Djamena International Airport,medium_airport,12.13370037,15.0340004
BKR,Bokoro Airport,small_airport,12.38300037,17.06699944
OTC,Bol Airport,small_airport,13.44330025,14.73939991
MVO,Mongo Airport,small_airport,12.16699982,18.67499924
AMC,Am Timan Airport,small_airport,11.0340004,20.27400017
PLF,Pala Airport,small_airport,9.378060341,14.92500019
OUT,Bousso Airport,small_airport,10.4829998,16.71699905
AMO,Mao Airport,small_airport,14.14560032,15.31439972
FYT,Faya Largeau Airport,medium_airport,17.91710091,19.11109924
FUB,Fulleborn Airport,small_airport,-6.1518,150.6264
BZH,Bumi Airport,small_airport,-16.81699944,28.35000038
BUQ,Joshua Mqabuko Nkomo International Airport,medium_airport,-20.017401,28.617901
CHJ,Chipinge Airport,small_airport,-20.20669937,32.62829971
BFO,Buffalo Range Airport,medium_airport,-21.008101,31.5786
VFA,Victoria Falls International Airport,medium_airport,-18.09589958,25.8390007
HRE,Harare International Airport,medium_airport,-17.93180084,31.09280014
KAB,Kariba International Airport,medium_airport,-16.51980019,28.88500023
MJW,Mahenye Airport,small_airport,-21.231,32.3336
UTA,Mutare Airport,small_airport,-18.99749947,32.62720108
MVZ,Masvingo International Airport,medium_airport,-20.05529976,30.85910034
GWE,Thornhill Air Base,medium_airport,-19.43639946,29.86190033
HWN,Hwange National Park Airport,medium_airport,-18.62989998,27.02099991
WKI,Hwange (Town) Airport,small_airport,-18.362967,26.519791
CEH,Chelinda Malawi Airport,small_airport,-10.55000019,33.79999924
BLZ,Chileka International Airport,medium_airport,-15.67910004,34.97399902
CMK,Club Makokola Airport,small_airport,-14.30690002,35.13249969
DWA,Dwangwa Airport,medium_airport,-12.5183,34.131901
KGJ,Karonga Airport,medium_airport,-9.953570366,33.89300156
KBQ,Kasungu Airport,small_airport,-13.0145998,33.46860123
LLW,Lilongwe International Airport,medium_airport,-13.7894001,33.78099823
LIX,Likoma Island Airport,small_airport,-12.075833,34.737222
MAI,Mangochi Airport,medium_airport,-14.4829998,35.26699829
MYZ,Monkey Bay Airport,small_airport,-14.08360004,34.91970062
LMB,Salima Airport,small_airport,-13.7558927,34.58418846
ZZU,Mzuzu Airport,medium_airport,-11.44470024,34.01179886
LEF,Lebakeng Airport,small_airport,-29.89080048,28.65559959
LRB,Leribe Airport,small_airport,-28.85560036,28.05279922
LES,Lesobeng Airport,small_airport,-29.78289986,28.31669998
FXM,Flaxman Island Airstrip,small_airport,70.1895,-146.0209
MFC,Mafeteng Airport,small_airport,-29.80109978,27.24360085
MKH,Mokhotlong Airport,small_airport,-29.28179932,29.07279968
MSU,Moshoeshoe I International Airport,medium_airport,-29.46229935,27.55249977
NKU,Nkaus Airport,small_airport,-30.02169991,28.19689941
PEL,Pelaneng Airport,small_airport,-29.12059975,28.50530052
UTG,Quthing Airport,small_airport,-30.40749931,27.69330025
UNE,Qacha's Nek Airport,small_airport,-30.11170006,28.6718998
SHK,Sehonghong Airport,small_airport,-29.73089981,28.76889992
SKQ,Sekakes Airport,small_airport,-30.03890038,28.37030029
SOK,Semonkong Airport,small_airport,-29.83860016,28.05999947
SHZ,Seshutes Airport,small_airport,-29.26759911,28.5522995
THB,Thaba-Tseka Airport,small_airport,-29.52280045,28.61580086
TKO,Tlokoeng Airport,small_airport,-29.2329998,28.88299942
AIW,Ai-Ais Airport,small_airport,-27.995,17.5966
ADI,Arandis Airport,medium_airport,-22.46220016,14.97999954
GOG,Gobabis Airport,small_airport,-22.50440025,18.97310066
GFY,Grootfontein Airport,medium_airport,-19.60219955,18.12269974
HAL,Halali Airport,small_airport,-19.0285,16.4585
KAS,Karasburg Airport,small_airport,-28.0297,18.7385
MPA,Katima Mulilo Airport,small_airport,-17.634399,24.176701
KMP,Keetmanshoop Airport,medium_airport,-26.53980064,18.1114006
LHU,Lianshulu Airport,small_airport,-18.11669922,23.3932991
LUD,Luderitz Airport,medium_airport,-26.68740082,15.24289989
MJO,Mount Etjo Airport,small_airport,-21.02330017,16.45280075
MQG,Midgard Airport,small_airport,-22.0106,17.37
OKU,Mokuti Lodge Airport,small_airport,-18.81279945,17.05940056
NNI,Namutoni Airport,small_airport,-18.8064,16.9272
OND,Ondangwa Airport,medium_airport,-17.878201,15.9526
OMG,Omega Airport,small_airport,-18.0303,22.189699
OMD,Oranjemund Airport,medium_airport,-28.5847,16.446699
OKF,Okaukuejo Airport,small_airport,-19.14920044,15.91189957
OPW,Opuwa Airport,small_airport,-18.061424,13.85047
OHI,Oshakati Airport,small_airport,-17.797,15.6993
OTJ,Otjiwarongo Airport,small_airport,-20.43470001,16.66080093
NDU,Rundu Airport,medium_airport,-17.9564991,19.71940041
RHN,Skorpion Mine Airport,small_airport,-27.87639999,16.64780045
SWP,Swakopmund Airport,small_airport,-22.66189957,14.56809998
SZM,Sesriem Airstrip,small_airport,-24.51280022,15.74670029
TCY,Terrace Bay Airport,small_airport,-19.9713,13.0249
TSB,Tsumeb Airport,medium_airport,-19.26189995,17.73250008
WVB,Walvis Bay Airport,medium_airport,-22.9799,14.6453
ERS,Eros Airport,medium_airport,-22.61219978,17.08040047
WDH,Hosea Kutako International Airport,medium_airport,-22.4799,17.4709
FIH,Ndjili International Airport,medium_airport,-4.385749817,15.44460011
NLO,Ndolo Airport,medium_airport,-4.326660156,15.32750034
MNB,Muanda Airport,small_airport,-5.930860043,12.35179996
BOA,Boma Airport,small_airport,-5.854000092,13.06400013
LZI,Luozi Airport,small_airport,-4.949999809,14.13300037
MAT,Tshimpi Airport,small_airport,-5.799610138,13.44040012
NKL,N'Kolo-Fuma Airport,small_airport,-5.421,14.8169
INO,Inongo Airport,small_airport,-1.947219968,18.28580093
NIO,Nioki Airport,small_airport,-2.717499971,17.68470001
FDU,Bandundu Airport,medium_airport,-3.311320066,17.38170052
KRZ,Basango Mboliasa Airport,small_airport,-1.434999943,19.02400017
KKW,Kikwit Airport,medium_airport,-5.035769939,18.78560066
IDF,Idiofa Airport,small_airport,-5,19.60000038
LUS,Lusanga Airport,small_airport,-4.800000191,18.71699905
MSM,Masi Manimba Airport,small_airport,-4.782999992,17.85000038
MDK,Mbandaka Airport,medium_airport,0.022600001,18.2887001
BSU,Basankusu Airport,small_airport,1.224720001,19.78890038
LIE,Libenge Airport,small_airport,3.632999897,18.63299942
BDT,Gbadolite Airport,medium_airport,4.253210068,20.97529984
GMA,Gemena Airport,medium_airport,3.235369921,19.77129936
KLI,Kotakoli Airport,small_airport,4.15763998,21.65089989
BMB,Bumbar Airport,small_airport,2.18278,22.481701
LIQ,Lisala Airport,medium_airport,2.17066,21.496901
